,Unnamed: 0,Cd,name,num_Movie,filmos,num_Movie_edited,difference
209,209,10077680,크리스토퍼 플러머,3,"['올 더 머니', '나이브스 아웃', '라스트 풀 메저']",3,0
210,210,20112216,마크 월버그,3,"['올 더 머니', '마일22', '언차티드']",3,0
211,211,10038551,스테이시 마틴,2,"['올 더 머니', '루이스 웨인: 사랑을 그린 고양이 화가']",2,0
212,212,10035836,성룡,2,"['더 포리너', '뱅가드']",2,0
213,213,10085363,피어스 브로스넌,3,"['더 포리너', '맘마미아!2', '블랙 아담']",3,0
214,214,10031169,벤 위쇼,3,"['패딩턴 2', '메리 포핀스 리턴즈', '007 노 타임 투 다이']",3,0
215,215,10090792,휴 그랜트,2,"['패딩턴 2', '젠틀맨']",2,0
216,216,10032237,브렌단 글리슨,1,['패딩턴 2'],1,0
217,217,10034930,샐리 호킨스,4,"['패딩턴 2', '셰이프 오브 워터: 사랑의 모양', '고질라: 킹 오브 몬스터', '스펜서']",4,0
218,218,20190907,소연,8,"['터닝메카드W: 반다인의 비밀 특별판', '마징가 Z: 인피니티', '극장판 엉덩이 탐정: 화려한 사건 수첩', '원더랜드', '극장판 엉덩이 탐정: 텐텐마을의 수수께끼', '극장판 미니특공대: 햄버거괴물의 습격', '뽀로로 극장판 드래곤캐슬 대모험', '쥬라기캅스 극장판: 공룡시대 대모험']",8,0
219,219,10054260,윤미나,1,['터닝메카드W: 반다인의 비밀 특별판'],1,0
220,220,20167980,이현진,3,"['터닝메카드W: 반다인의 비밀 특별판', '터닝메카드W: 반다인의 비밀 특별판', '명탐정 코난:감벽의 관']",2,1
221,221,20169894,이재현,2,"['터닝메카드W: 반다인의 비밀 특별판', '극장판 바다 탐험대 옥토넛 : 대산호초 보호작전']",2,0
222,222,20237906,이지현,11,"['터닝메카드W: 반다인의 비밀 특별판', '마징가 Z: 인피니티', '해적왕 작스톰', '해적왕 작스톰', '극장판 헬로카봇 : 백악기 시대', '극장판 헬로카봇 : 백악기 시대', '극장판 도라에몽: 진구의 보물섬', '극장판 헬로카봇: 옴파로스 섬의 비밀', '극장판 헬로카봇 : 달나라를 구해줘!', '극장판 엄마 까투리: 도시로 간 까투리 가족', '극장판 헬로카봇: 수상한 마술단의 비밀']",9,2
223,223,20125887,신용우,18,"['터닝메카드W: 반다인의 비밀 특별판', '미니특공대X', '극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이', '신비아파트: 금빛 도깨비와 비밀의 동굴', '극장판 헬로카봇 : 백악기 시대', '극장판 요괴워치 섀도사이드: 도깨비왕의 부활', '별의 정원', '레드슈즈', '신비아파트 극장판 하늘도깨비 대 요르문간드', '신비아파트 극장판 하늘도깨비 대 요르문간드', '극장판 미니특공대: 햄버거괴물의 습격', '극장판 미니특공대: 햄버거괴물의 습격', '극장판 미니특공대: 햄버거괴물의 습격', '극장판 요괴워치: 포에버 프렌즈', '퍼피 구조대 더 무비', '클리포드 더 빅 레드 독', '고고다이노 극장판: 얼음공룡의 비밀', '신비아파트 극장판 차원도깨비와 7개의 세계']",15,3
224,224,20115463,정재헌,9,"['터닝메카드W: 반다인의 비밀 특별판', '극장판 가면라이더 이그제이드: 트루 엔딩', '레드슈즈', '원더랜드', '핑크퐁 시네마 콘서트 : 우주대탐험', '극장판 바다 탐험대 옥토넛 : 대산호초 보호작전', '극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발', '바다 탐험대 옥토넛 : 육지수호 대작전', '바다 탐험대 옥토넛 : 탐험선 대작전']",9,0
225,225,20232465,정혜원,9,"['터닝메카드W: 반다인의 비밀 특별판', '극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~', '극장판 공룡메카드: 타이니소어의 섬', '안녕, 티라노: 영원히, 함께', '극장판 요괴워치: 포에버 프렌즈', '극장판 콩순이: 장난감나라 대모험', '극장판 콩순이: 장난감나라 대모험', '극장판 안녕 자두야: 제주도의 비밀', '핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전']",8,1
226,226,10067448,조현정,10,"['터닝메카드W: 반다인의 비밀 특별판', '신비아파트: 금빛 도깨비와 비밀의 동굴', '극장판 도라에몽: 진구의 보물섬', '신비아파트 극장판 하늘도깨비 대 요르문간드', '눈의 여왕4', '기기괴괴 성형수', '도라에몽: 스탠바이미 2', '극장판 도라에몽: 진구의 신공룡', '극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021', '신비아파트 극장판 차원도깨비와 7개의 세계']",10,0
227,227,10005311,김율,10,"['터닝메카드W: 반다인의 비밀 특별판', '신비아파트: 금빛 도깨비와 비밀의 동굴', '극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~', '마이 리틀 포니: 레인보우 로드 트립', '극장판 바다 탐험대 옥토넛 : 대산호초 보호작전', '극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발', '바다 탐험대 옥토넛 : 육지수호 대작전', '바다 탐험대 옥토넛 : 탐험선 대작전', '고고다이노 극장판: 얼음공룡의 비밀', '신비아파트 극장판 차원도깨비와 7개의 세계']",10,0
228,228,20201026,김태리,2,"['리틀 포레스트', '외계+인 1부']",2,0
229,229,20208626,류준열,8,"['리틀 포레스트', '독전', '독전: 익스텐디드 컷', '뺑반', '돈', '봉오동 전투', '외계+인 1부', '올빼미']",8,0
230,230,10026732,문소리,4,"['리틀 포레스트', '배심원들', '세자매', '니 부모 얼굴이 보고 싶다']",4,0
231,231,20272089,진기주,3,"['리틀 포레스트', '미드나이트', '미드나이트']",2,1
232,232,10089534,홍성덕,5,"['리틀 포레스트', '유열의 음악앨범', '지푸라기라도 잡고 싶은 짐승들', '헌트', '야구소녀']",5,0
233,233,20313515,이광용,1,['리틀 포레스트'],1,0
234,234,20195566,이상준,2,"['리틀 포레스트', '창궐']",2,0
235,235,20254828,이유진,3,"['리틀 포레스트', '흥부: 글로 세상을 바꾼 자', '돈']",3,0
236,236,20197126,김정은,2,"['리틀 포레스트', '버닝']",2,0
237,237,20314295,김주은,1,['리틀 포레스트'],1,0
238,238,20314776,이태영,1,['리틀 포레스트'],1,0
239,239,20314903,김지윤,1,['리틀 포레스트'],1,0
240,240,20316277,박미현,1,['리틀 포레스트'],1,0
241,241,20291113,박민지,2,"['리틀 포레스트', '소공녀']",2,0
242,242,20316418,박성준,5,"['리틀 포레스트', '너의 결혼식', '죄 많은 소녀', '정직한 후보', '정직한 후보']",4,1
243,243,20316430,임정희,1,['리틀 포레스트'],1,0
244,244,20316458,박수현,1,['리틀 포레스트'],1,0
245,245,20316747,박정희,1,['리틀 포레스트'],1,0
246,246,20316865,박종찬,1,['리틀 포레스트'],1,0
247,247,20204746,김혁,1,['리틀 포레스트'],1,0
248,248,20130526,김호,2,"['리틀 포레스트', '우상']",2,0
249,249,20317915,김다정,2,"['리틀 포레스트', '상류사회']",2,0
250,250,20133480,김동혁,2,"['리틀 포레스트', '럭키 몬스터']",2,0
251,251,10004089,김명희,1,['리틀 포레스트'],1,0
252,252,20318093,최원석,3,"['리틀 포레스트', '얼굴없는 보스', '저 산 너머']",3,0
253,253,20318150,최혜림,1,['리틀 포레스트'],1,0
254,254,20156301,김소정,2,"['리틀 포레스트', '골든슬럼버']",2,0
255,255,20319081,김수현,2,"['리틀 포레스트', '마녀']",2,0
256,256,20319154,김예슬,2,"['리틀 포레스트', '세자매']",2,0
257,257,20320876,전국향,5,"['리틀 포레스트', '버티고', '82년생 김지영', '니 부모 얼굴이 보고 싶다', '리미트']",5,0
258,258,20331812,장재희,3,"['리틀 포레스트', '백두산', '종이꽃']",3,0
259,259,20227847,정준원,5,"['리틀 포레스트', '독전', '어린 의뢰인', '어린 의뢰인', '힘을 내요, 미스터 리']",4,1
260,260,20354297,김현지,1,['리틀 포레스트'],1,0
261,261,10025691,채드윅 보스만,2,"['블랙 팬서', '어벤져스: 인피니티 워']",2,0
262,262,20126772,마이클 B. 조던,1,['블랙 팬서'],1,0
263,263,10059402,루피타 뇽오,4,"['블랙 팬서', '어스', '355', '블랙 팬서: 와칸다 포에버']",4,0
264,264,20123923,다네이 거라이라,3,"['블랙 팬서', '어벤져스: 인피니티 워', '블랙 팬서: 와칸다 포에버']",3,0
265,265,10024795,마틴 프리먼,2,"['블랙 팬서', '블랙 팬서: 와칸다 포에버']",2,0
266,266,10043671,안젤라 바셋,4,"['블랙 팬서', '미션 임파서블: 폴아웃', '건파우더 밀크셰이크', '블랙 팬서: 와칸다 포에버']",4,0
267,267,10046099,앤디 서키스,2,"['블랙 팬서', '더 배트맨']",2,0
268,268,10042452,레티티아 라이트,2,"['블랙 팬서', '블랙 팬서: 와칸다 포에버']",2,0
269,269,10074165,다니엘 칼루야,4,"['블랙 팬서', '유다 그리고 블랙 메시아', '놉', '블랙 팬서: 와칸다 포에버']",4,0
270,270,20271475,윈스턴 듀크,3,"['블랙 팬서', '어스', '블랙 팬서: 와칸다 포에버']",3,0
271,271,10000558,강동원,4,"['골든슬럼버', '인랑', '반도', '브로커']",4,0
272,272,10005383,김의성,11,"['골든슬럼버', '창궐', '극한직업', '어쩌다, 결혼', '어쩌다, 결혼', '부산행:익스텐디드', '돌멩이', '세자매', '자산어보', '특송', '외계+인 1부']",10,1
273,273,10087820,한효주,3,"['골든슬럼버', '인랑', '해적: 도깨비 깃발']",3,0
274,274,20127194,김성균,9,"['골든슬럼버', '명당', '점박이 한반도의 공룡2 : 새로운 낙원', '크게 될 놈', '신의 한 수: 귀수편', '비와 당신의 이야기', '싱크홀', '한산: 용의 출현', '한산 리덕스']",9,0
275,275,20200886,김대명,5,"['골든슬럼버', '마약왕', '돌멩이', '국제수사', '외계+인 1부']",5,0
276,276,10054204,윤계상,4,"['골든슬럼버', '말모이', '롱 리브 더 킹: 목포 영웅', '유체이탈자']",4,0
277,277,10057492,이준혁,16,"['골든슬럼버', '지금 만나러 갑니다', '신과함께-인과 연', '신과함께-인과 연', '내안의 그놈', '언더독', '그대 이름은 장미', '증인', '어쩌다, 결혼', '히트맨', '새해전야', '한산: 용의 출현', '육사오(6/45)', '컴백홈', '한산 리덕스', '탄생']",15,1
278,278,20191086,정소민,3,"['골든슬럼버', '기방도령', '늑대사냥']",3,0
279,279,20174763,최우식,9,"['골든슬럼버', '궁합', '마녀', '물괴', '그대 이름은 장미', '기생충', '사자', '부산행:익스텐디드', '경관의 피']",9,0
280,280,20152117,유재명,18,"['골든슬럼버', '명당', '죄 많은 소녀', '마약왕', '말모이', '돈', '악인전', '악인전', '비스트', '윤희에게', '나를 찾아줘', '헌트', '야구소녀', '소리도 없이', '비밀의 정원', '킹메이커', '외계+인 1부', '동감']",17,1
281,281,20302169,차순배,12,"['골든슬럼버', '덕구', '변산', '사바하', '자전차왕 엄복동', '악인전', '결백', '오! 문희', '자산어보', '보이스', '뜨거운 피', '마녀(魔女) Part2. The Other One']",12,0
282,282,10004852,김시은,4,"['골든슬럼버', '속닥속닥', '사자', '빛과 철']",4,0
283,283,20221882,이강희,1,['골든슬럼버'],1,0
284,284,20151292,이상원,6,"['골든슬럼버', '공작', 'PMC: 더 벙커', '백두산', '히트맨', '컴백홈']",6,0
285,285,20180801,김재영,2,"['골든슬럼버', '돈']",2,0
286,286,20313840,방한솔,1,['골든슬럼버'],1,0
287,287,20290333,이예림,2,"['골든슬럼버', '신의 한 수: 귀수편']",2,0
288,288,20314283,김종호,6,"['골든슬럼버', '안시성', '두번할까요', '나를 찾아줘', '봄날', '크리스마스 캐럴']",6,0
289,289,20258950,손영진,2,"['골든슬럼버', '국가부도의 날']",2,0
290,290,20314758,이하늘,3,"['골든슬럼버', '윤희에게', '정직한 후보']",3,0
291,291,20314940,김지희,4,"['골든슬럼버', '골든슬럼버', '미쓰백', '얼굴없는 보스']",3,1
292,292,20080526,김진성,3,"['골든슬럼버', '상류사회', '장사리 : 잊혀진 영웅들']",3,0
293,293,20315468,오기환,2,"['골든슬럼버', '지푸라기라도 잡고 싶은 짐승들']",2,0
294,294,20315743,남은정,1,['골든슬럼버'],1,0
295,295,20316344,박서연,2,"['골든슬럼버', '변신']",2,0
296,296,20291159,박성희,2,"['골든슬럼버', '악질경찰']",2,0
297,297,20316512,박시은,1,['골든슬럼버'],1,0
298,298,20232006,박은영,3,"['골든슬럼버', '독전', '담보']",3,0
299,299,20193936,전한나,2,"['골든슬럼버', '데시벨']",2,0
300,300,20286505,박정민,4,"['골든슬럼버', '국가부도의 날', '지푸라기라도 잡고 싶은 짐승들', '잔칫날']",4,0
301,301,20316887,정신영,1,['골든슬럼버'],1,0
302,302,20316912,정연주,1,['골든슬럼버'],1,0
303,303,20316941,박지선,2,"['골든슬럼버', '변산']",2,0
304,304,20317136,박지현,1,['골든슬럼버'],1,0
305,305,10066710,조영진,2,"['골든슬럼버', '협상']",2,0
306,306,20318069,최재호,1,['골든슬럼버'],1,0
307,307,20318173,최혜영,1,['골든슬럼버'],1,0
308,308,20230287,황준혁,1,['골든슬럼버'],1,0
309,309,20319075,김수영,1,['골든슬럼버'],1,0
310,310,20319272,김승호,1,['골든슬럼버'],1,0
311,311,10005251,김유정,1,['골든슬럼버'],1,0
312,312,20326512,오륭,3,"['골든슬럼버', '특송', '서울괴담']",3,0
313,313,10049864,염혜란,17,"['골든슬럼버', '국가부도의 날', '증인', '미성년', '걸캅스', '82년생 김지영', '82년생 김지영', '야구소녀', '이웃사촌', '새해전야', '아이', '빛과 철', '비밀의 정원', '내일의 기억', '태일이', '특송', '인생은 아름다워']",16,1
314,314,20214547,떠리삐에,2,"['골든슬럼버', '나를 기억해']",2,0
315,315,20231406,노수산나,4,"['골든슬럼버', '해치지않아', '어른들은 몰라요', '불도저에 탄 소녀']",4,0
316,316,20223186,이학주,9,"['골든슬럼버', '나를 기억해', '협상', '뺑반', '왓칭', '싱크홀', '연애 빠진 로맨스', '헤어질 결심', '육사오(6/45)']",9,0
317,317,20185889,우상기,7,"['골든슬럼버', '목격자', '미스터 주: 사라진 VIP', '럭키 몬스터', '강릉', '봄날', '외계+인 1부']",7,0
318,318,20323960,원현준,7,"['골든슬럼버', '암수살인', '어린 의뢰인', '어린 의뢰인', '신의 한 수: 귀수편', '괴기맨숀', '경관의 피']",6,1
319,319,10004841,김승훈,6,"['골든슬럼버', '상류사회', '천문: 하늘에 묻는다', '남산의 부장들', '해피 뉴 이어', '탄생']",6,0
320,320,20113345,김미경,6,"['골든슬럼버', '암수살인', '배심원들', '82년생 김지영', '82년생 김지영', '세자매']",5,1
321,321,20335572,윤부진,5,"['골든슬럼버', '내안의 그놈', '검객', '아이들은 즐겁다', '미드나이트']",5,0
322,322,20147111,곽자형,8,"['골든슬럼버', '챔피언', '공작', '협상', '광대들: 풍문조작단', '미스터 주: 사라진 VIP', '결백', '킹메이커']",8,0
323,323,20147107,이상희,8,"['골든슬럼버', '7년의 밤', '당신의 부탁', '미성년', '비스트', '타짜: 원 아이드 잭', '정말 먼 곳', '아이들은 즐겁다']",8,0
324,324,20339286,윤재인,10,"['골든슬럼버', '독전', '공작', '롱 리브 더 킹: 목포 영웅', '사자', '양자물리학', '양자물리학', '두번할까요', '해치지않아', '비상선언']",9,1
325,325,10062132,정인겸,7,"['골든슬럼버', '7년의 밤', '협상', '안시성', '나랏말싸미', '신의 한 수: 귀수편', '결백']",7,0
326,326,20346993,정미형,2,"['골든슬럼버', '남산의 부장들']",2,0
327,327,20341307,황재열,15,"['골든슬럼버', '사라진 밤', '암수살인', '성난황소', '미성년', '유열의 음악앨범', '타짜: 원 아이드 잭', '타짜: 원 아이드 잭', '장사리 : 잊혀진 영웅들', '나를 찾아줘', '카센타', '야구소녀', '잔칫날', '비상선언', '컴백홈']",14,1
328,328,20340789,조승구,4,"['골든슬럼버', '말모이', '0.0MHz', '럭키 몬스터']",4,0
329,329,20195658,이승민,2,"['골든슬럼버', '교회오빠']",2,0
330,330,20286724,박혜영,7,"['골든슬럼버', '공작', '다시, 봄', '얼굴없는 보스', '시동', '인질', '특송']",7,0
331,331,10062023,정우,4,"['흥부: 글로 세상을 바꾼 자', '이웃사촌', '뜨거운 피', '뜨거운 피: 디 오리지널']",4,0
332,332,20302629,김규백,9,"['흥부: 글로 세상을 바꾼 자', '공작', '물괴', '스윙키즈', '말모이', '기생충', '봉오동 전투', '반도', '오케이 마담']",9,0
333,333,20388088,김명준,1,['흥부: 글로 세상을 바꾼 자'],1,0
334,334,10005749,김주혁,4,"['흥부: 글로 세상을 바꾼 자', '독전', '독전: 익스텐디드 컷', '창궐']",4,0
